cleaned_message,label
ding ya break fassyol blacko londn,0
sit mu wait everyon get suit take shower,0
oh oki lor go sat,0
creepi crazi,0
meet tmr,0
hello darl today would love chat dont tell look like sexi,1
made appoint,0
back work morro half term nite sexi passion go back chat luv dena call minmobsmorelkpobox hp fl,1
yeah thought lem know anyth goin later,0
ok lar sleep earli nite,0
wait machan call free,0
pock,0
nimbomson yep phone know one obvious co that real word,0
omg one thing anoth cat worm bad day end,0
ok found di pierr cardin one look normal cost sale,0
got back dislik bed,0
work someth,0
bank say money,0
floppi snappi happi gay chat servic photo upload call min stop text call,1
way transport less problemat sat night way want ask join bday feel free need know definit no book fri,0
nice wait text right gon na pay ticket ya know,0
part check iq,0
hurri home big butt hang last caller food done starv ask cook,0
pleas call immedi urgent messag wait,1
watch lotr si di aft wan meet dinner nite,0
hi wlcome back wonder got eaten lion someth noth much,0
messag food,0
sparkl shop break per person call visit www shortbreak org uk,1
januari male sale hot gay chat cheaper call nation rate min cheap min peak stop text call min,1
yesterday cbe,0
ok prob,0
bday real april,0
wana plan trip sometm,0
babe love cover face kiss,0
tomorrow go theatr come wherev call tell come tomorrow,0
septemb,0
http tm widel com index wml id ad first true rington,1
long fuckin showr,0
cheer lou yeah goodnit shame neva came ya gailxx,0
seem unnecessarili affection,0
today offer claim ur worth discount voucher text ye savamob member offer mobil cs sub unsub repli,1
sorri call later,0
money wine number wot next,1
lt gt oh send home sale,0
pl go today lt gt dont want excus,0
yup fren lor meet fren,0
need coffe run tomo believ time week alreadi,0
stuck da middl da row da right hand side da lt,0
eastend tv quiz flower dot compar violet tulip lili txt chanc win cash wkent,1
that cool like photo sexi,0
thank,0
haha awesom might need take doin tonight,0
movi laptop,0
well go aunti,0
yo watch movi netflix,0
hello lover goe new job happi think wake slave send teas kiss across sea,0
ok feel like john lennon,0
fine absolutli fine,0
im gon na miss much,0
that go ruin thesi,0
da today also forgot,0
loan purpos even bad credit tenant welcom call noworriesloan com,1
mm way railway,0
put parti day week studi lightli think need draw custom checkbox know hardcor,0
fwiw reason around time smoke ga afford around someon tell appar happen somebodi want light,0
valentin game send di msg ur friend answer someon realli love que colour suit best,0
auction round highest bid next maximum bid bid send bid bid good luck,1
fyi back parent place south tampa might need deal somewher els,0
sent send,0
,0
wait tv show start lor leh still busi ur report,0
world famamu,0
mani day sinc,0
hello hello hi lou sorri took long repli left mobil friend lancast got bak neway im sorri make ur day hun,0
wot wan na missi,0
come tomorrow di,0
dorothi kiefer com bank granit issu strong buy explos pick member nasdaq symbol cdgt per,1
rather promin bite mark right cheek,0
dont think need yellow card uk travel ask someon gone lt gt buck,0
wat busi wif work,0
ok arm feel weak cuz got shot go anoth time,0
uhhhhrmm isnt tb test bad your sick,0
dun say earli hor alreadi say,0
wan win meet greet westlif current tour unbreak untam unkempt text cost std text,1
beauti truth graviti read care heart feel light someon feel heavi someon leav good night,0
smile right go world wonder smile think crazi keep away grin,0
caus old live high,0
mobil mth updat latest camera video phone free keep ur number get extra free min text text ye call,1
plz note anyon call mobil co amp ask type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia motorola verifi cnn ibn,0
nope think go monday sorri repli late,0
ok walik ard wan buy anyth go ur hous,0
goodo ye must speak friday egg potato ratio tortilla need,0
huh lei,0
ey calm downon theacus itxt co iwana know wotu doin thew end haventcn age ring ur neth sat love xxx,0
work pleas call,0
oh fuck sake like tallahasse,0
age abj,0
lem know,0
chang window logoff sound,0
said bad dat gal know wat,0
review keep fantast nokia gage game deck club nokia go www cnupdat com newslett unsubscrib alert repli word,1
thanx time spent geva bin mint ur babi want xxxx,0
sorri im stil fuck last nite went tobe got work,0
pleas call immedi urgent messag wait,1
sorri complet forgot pop em round week still,0
messag import inform user today lucki day find log onto http www urawinn com fantast surpris await,1
hi hope get txt journey hasnt gd min late think,0
call later network urgnt sm,0
hope enjoy new content text stop unsubscrib help provid tone co uk,1
got new job bar airport satsgettin per hour mean lie keep touch,0
great never better day give even reason thank god,0
sorri man stash ran dri last night pick sunday,0
raji pl favour pl convey birthday wish nimya pl today birthday,0
oh take test,0
dear voucher holder next meal us use follow link pc enjoy dine experiencehttp www vouch com etlp dine asp,1
yeah jay sort fuck retard,0
mean come chase state watch mani movi want,0
gd got free ice cream oso wan,0
work pleas call,0
updat face book statu frequent,0
take care,0
aight ask roommat,0
hand phone chat wit,0
phone,0
yup paragon havent decid whether cut yet hee,0
sound great im go sleep good night,0
keep ten rs shelf buy two egg,0
fuck babe miss alreadi know let send money toward net need want crave,0
da mani page want,0
tri contact repli offer min textand new video phone call repli free deliveri tomorrow,1
pizza want,0
beauti tomorrow never come come alreadi today hunt beauti tomorrow wast wonder today goodmorn,0
still meet dinner tonight,0
new theori argument win situat lose person dont argu ur friend kick amp say alway correct,0
abj serv stay dad alon,0
hour went hair cut,0
,0
ok take shop get paid,0
alfi moon children need song ur mob tell ur txt tone chariti nokia poli chariti poli zed profit chariti,1
roger probabl go rem,0
dude im longer pisc im aquariu,0
good need drug,0
sure get noon see,0
eh send wrongli lar,0
thanx browni nice,0
hi darlin youphon im athom youwanna chat,0
hahaha use brain dear,0
lol real told dad cancer,0
garbag bag egg jam bread hannaford wheat chex,0
well might come,0
yeah lol luckili star role like,0
gener one uncount noun dictionari piec research,0
cool night lem know around,0
like shock leh co tell shuhui like tell leona also like dat almost know liao got ask abt ur reaction lor,0
last chanc claim ur worth discount voucher today text shop savamob offer mobil cs savamob pobox uz sub,1
come mahal bu stop lt decim gt,0
dont use hook,0
greatest test courag earth bear defeat without lose heart gn tc,0
someon contact date servic enter phone fanci find call landlin pobox tf,1
yeah probabl,0
mean got epi fine,0
thought king hill thing,0
ok prob take ur time,0
pl confirm time collect chequ,0
dont worri day big lambu ji vl come til enjoy batchlor parti,0
god love limit god grace measur god power boundari may god endless bless alway ur life gud ni,0
press confer da,0
thank like well,0
free rington repli real poli eg real pushbutton dontcha babygoodby golddigg webeburnin st tone free join wk,1
wat ur opinion abt abt charact,0
back amp pack car let know room,0
want show world princess europ,0
real get yo need ticket one jacket done alreadi use multi,0
trust even,0
nope drivin neva develop da photo lei,0
decid faster co si go home liao,0
rightio well arent bright earli morn,0
shall come get pickl,0
ask next sat make ok lor,0
good afternoon love good see word ym get tm smart move slave smile drink coffe await,0
yay better told girl either,0
fear faint housework quick cuppa,0
da al lt gt,0
awww dat sweet think someth nice time tonight ill probabl txt later co im lone xxx,0
look,0
send new number,0
watch cartoon listen music amp eve go templ amp church,0
themob check newest select content game tone gossip babe sport keep mobil fit funki text wap,1
make sure alex know birthday fifteen minut far concern,0
hi darlin hope nice night wish come cant wait see love fran ps want dirti anal sex want man gang bang,0
happi babi alright take job hope fine send kiss make smile across sea kiss kiss,0
new voicemail pleas call,1
super da good replac murali,0
right think,0
think wait bu inform get ever get,0
th gower mate man good wale ill back morrow wk msg random,0
sorri call later meet,0
much th fifti,0
mom want know,0
tell reach,0
sent,0
camera quit good mega pixel optic digit doom love holiday safe hope hav good journey happi new year see coupl week,0
oki,0
actual delet old websit blog magicalsong blogspot com,0
hmm ill think ok forgiven,0
free rington wait collect simpli text password mix verifi get usher britney fml po box mk ppw,1
yar lor wait mum finish sch lunch lor whole morn stay home clean room room quit clean hee,0
yeh def someth sat got pay day havbeen given pay rise work havebeen made preschoolco ordin feelingood luv,0
give fli monkey wot think certainli mind friend mine,0
ceri rebel sweet dreamz littl buddi ya moro need bloke,0
tire special,0
still custom place,0
goin nite,0
ok meet later,0
send copi da report,0
nice day dear,0
yup next stop,0
ju finish bath,0
gon na rip uteru,0
mum went dentist,0
dunno lei neva say,0
long take get,0
text meet someon sexi today find date even flirt join repli name age eg sam msg recd thirtyeight penc,1
know msg recent,0
meant calcul lt gt unit lt gt school realli expens start practic accent import decid year dental school nmde exam,0
regret inform nh made mistak never actual born pleas report yor local hospit termin sorri inconveni,0
right wasnt phone someon number like,0
fantasi footbal back tv go sky gamestar sky activ play dream team score start saturday regist sky opt,1
also da feel yesterday night wait til day night dear,0
lol well qualiti aint bad aint complain,0
fine rememb,0
ye complet form clark also utter wast,0
,0
congratul claim vip row ticket blu concert novemb blu gift guarante call claim ts cs www smsco net cost max,1
kalli wont bat nd inning,0
noe specifi da domain nusstu still sch,0
oki,0
mean almost done done wif sleep tot go take nap yup send liao pick ard smth lor,0
goin workout lor muz lose fat,0
check mail mail varma kept copi regard membership take care insha allah,0
